Nombre: OR
Tasa de aprendizaje: 0.5
Tasa de variación: 0.2
Épocas: 773
Capa oculta: 5

Épocas	Error
201	0.07759000747723385
202	0.07601513519290856
203	0.07446712309732725
204	0.07294614444497988
205	0.07145234070624853
206	0.06998581920303598
207	0.0685466512499538
208	0.06713487085961815
209	0.06575047403602413
210	0.06439341864823456
211	0.06306362484988078
212	0.06176097598952351
213	0.06048531994323002
214	0.05923647079351763
215	0.05801421077728248
216	0.056818292428338746
217	0.05564844084647208
218	0.054504356033241844
219	0.05338571524407291
220	0.05229217531561534
221	0.05122337493629287
222	0.05017893683601172
223	0.049158469877957064
224	0.048161571041189594
225	0.04718782728741639
226	0.04623681730894902
227	0.045308113157613086
228	0.0444012817563865
229	0.04351588629696447
230	0.04265148752740238
231	0.04180764493459237
232	0.040983917826667535
233	0.04017986632058493
234	0.03939505224015896
235	0.03862903992975193
236	0.03788139698870473
237	0.037151694931431146
238	0.036439509777919044
239	0.03574442257919063
240	0.03506601988207991
241	0.03440389413748882
242	0.03375764405609281
243	0.033126874915275245
244	0.03251119882088673
245	0.03191023492724444
246	0.03132360961861021
247	0.03075095665521576
248	0.030191917286736467
249	0.02964614033595329
250	0.02911328225518553
251	0.02859300715792472
252	0.028084986827952744
253	0.027588900708084882
254	0.027104435870542176
255	0.026631286970824234
256	0.026169156186828847
257	0.02571775314484299
258	0.025276794833913943
259	0.02484600551000039
260	0.024425116591197286
261	0.02401386654523041
262	0.023612000770321745
263	0.0232192714704384
264	0.022835437525854586
265	0.022460264359876823
266	0.022093523802509347
267	0.02173499395176701
268	0.02138445903327864
269	0.021041709258762843
270	0.020706540683902458
271	0.020378755066090607
272	0.020058159722473212
273	0.019744567388667176
274	0.01943779607849141
275	0.01913766894500956
276	0.018844014143146924
277	0.01855666469411146
278	0.0182754583518182
279	0.018000237471488777
280	0.01773084888057197
281	0.017467143752108047
282	0.017208977480638127
283	0.016956209560740877
284	0.016708703468260644
285	0.016466326544275926
286	0.016228949881841825
287	0.01599644821552842
288	0.01576869981376379
289	0.015545586373981842
290	0.015326992920564681
291	0.015112807705561322
292	0.014902922112157888
293	0.014697230560867879
294	0.01449563041840528
295	0.014298021909199543
296	0.014104308029506464
297	0.01391439446406645
298	0.013728189505258507
299	0.013545603974695902
300	0.013366551147208212
301	0.013190946677152454
302	0.013018708526995548
303	0.012849756898109363
304	0.012684014163719441
305	0.012521404803948514
306	0.012361855342895692
307	0.012205294287693088
308	0.012051652069481828
309	0.011900860986250206
310	0.01175285514747774
311	0.01160757042052941
312	0.011464944378745913
313	0.0113249162511767
314	0.011187426873903316
315	0.011052418642902748
316	0.010919835468400656
317	0.010789622730666552
318	0.01066172723720378
319	0.010536097181288692
320	0.010412682101814669
321	0.010291432844397961
322	0.010172301523703768
323	0.010055241486951999
324	0.0099402072785637
325	0.009827154605910295
326	0.00971604030612898
327	0.009606822313968942
328	0.009499459630633993
329	0.009393912293588864
330	0.009290141347296858
331	0.009188108814858237
332	0.0090877776705195
333	0.008989111813024761
334	0.008892076039781364
335	0.008796636021813083
336	0.008702758279474983
337	0.008610410158904873
338	0.00851955980918732
339	0.008430176160207059
340	0.008342228901169082
341	0.008255688459764036
342	0.008170525981957805
343	0.008086713312385179
344	0.008004222975328176
345	0.007923028156260059
346	0.007843102683937002
347	0.0077644210130199285
348	0.007686958207209439
349	0.007610689922877659
350	0.0075355923931810604
351	0.0074616424126391296
352	0.007388817322164203
353	0.007317094994528096
354	0.007246453820251922
355	0.007176872693905774
356	0.0071083310008054216
357	0.007040808604093768
358	0.006974285832194929
359	0.006908743466629371
360	0.00684416273017909
361	0.006780525275391812
362	0.006717813173413855
363	0.006656008903141565
364	0.006595095340681438
365	0.006535055749109662
366	0.0064758737685216465
367	0.0064175334063630105
368	0.006360019028033265
369	0.006303315347753843
370	0.006247407419692785
371	0.006192280629337995
372	0.006137920685111689
373	0.006084313610218801
374	0.006031445734722306
375	0.005979303687838608
376	0.005927874390446467
377	0.005877145047803009
378	0.005827103142460804
379	0.005777736427379789
380	0.005729032919228479
381	0.005680980891868769
382	0.005633568870018814
383	0.005586785623088913
384	0.005540620159185108
385	0.00549506171927574
386	0.0054500997715160125
387	0.005405724005726119
388	0.005361924328018233
389	0.005318690855568236
390	0.005276013911527809
391	0.005233884020072876
392	0.005192291901584379
393	0.005151228467957705
394	0.005110684818036897
395	0.005070652233170027
396	0.005031122172882442
397	0.004992086270664301
398	0.004953536329869112
399	0.004915464319720406
400	0.0048778623714229264
401	0.004840722774375873
402	0.004804037972484984
403	0.004767800560570744
404	0.004732003280870001
405	0.004696639019628316
406	0.004661700803780496
407	0.0046271817977169005
408	0.004593075300132909
409	0.004559374740959468
410	0.004526073678372231
411	0.004493165795877231
412	0.004460644899470904
413	0.004428504914872327
414	0.004396739884825801
415	0.004365343966471752
416	0.004334311428783914
417	0.004303636650071307
418	0.004273314115542905
419	0.004243338414933376
420	0.0042137042401882594
421	0.0041844063832069435
422	0.004155439733641733
423	0.004126799276751689
424	0.004098480091309555
425	0.004070477347560495
426	0.004042786305230991
427	0.004015402311586916
428	0.003988320799539018
429	0.003961537285794948
430	0.003935047369056236
431	0.0039088467282592364
432	0.003882931120858793
433	0.003857296381153454
434	0.003831938418651107
435	0.003806853216474131
436	0.003782036829802714
437	0.0037574853843556177
438	0.0037331950749072557
439	0.0037091621638401027
440	0.003685382979731622
441	0.003661853915974627
442	0.003638571429430408
443	0.0036155320391135955
444	0.0035927323249080457
445	0.0035701689263128522
446	0.0035478385412177314
447	0.0035257379247070992
448	0.0035038638878919777
449	0.003482213296769022
450	0.003460783071106079
451	0.0034395701833535124
452	0.0034185716575806076
453	0.0033977845684364863
454	0.0033772060401348666
455	0.003356833245462023
456	0.003336663404807504
457	0.0033166937852167986
458	0.003296921699465608
459	0.0032773445051550395
460	0.0032579596038273084
461	0.003238764440101336
462	0.0032197565008277246
463	0.0032009333142628232
464	0.003182292449261087
465	0.0031638315144856288
466	0.0031455481576361894
467	0.00312744006469433
468	0.003109504959185282
469	0.0030917406014561305
470	0.0030741447879698634
471	0.0030567153506149223
472	0.003039450156029896
473	0.003022347104942944
474	0.0030054041315256278
475	0.0029886192027608
476	0.0029719903178241683
477	0.0029555155074792077
478	0.0029391928334852155
479	0.0029230203880179742
480	0.0029069962931029527
481	0.0028911187000605467
482	0.002875385788963211
483	0.002859795768104123
484	0.0028443468734771506
485	0.002829037368267803
486	0.002813865542354933
487	0.002798829711822987
488	0.002783928218484391
489	0.002769159429412106
490	0.002754521736481792
491	0.002740013555923619
492	0.0027256333278833636
493	0.002711379515992609
494	0.002697250606947839
495	0.0026832451100982225
496	0.0026693615570418565
497	0.0026555985012303223
498	0.0026419545175813373
499	0.002628428202099289
500	0.002615018171503543
501	0.002601723062864251
502	0.002588541533245576
503	0.0025754722593561152
504	0.0025625139372063618
505	0.002549665281773075
506	0.002536925026670355
507	0.002524291923827342
508	0.0025117647431722734
509	0.0024993422723229
510	0.002487023316283021
511	0.0024748066971450053
512	0.0024626912537982376
513	0.002450675841643263
514	0.0024387593323115706
515	0.0024269406133908718
516	0.0024152185881557197
517	0.0024035921753034423
518	0.0023920603086951433
519	0.002380621937101759
520	0.0023692760239550667
521	0.0023580215471034264
522	0.002346857498572281
523	0.002335782884329223
524	0.002324796724053596
525	0.0023138980509104985
526	0.0023030859113290264
527	0.0022923593647848186
528	0.002281717483586723
529	0.0022711593526674057
530	0.0022606840693780317
531	0.0022502907432867276
532	0.002239978495980857
533	0.0022297464608730354
534	0.00221959378301067
535	0.0022095196188891917
536	0.0021995231362686124
537	0.00218960351399362
538	0.002179759941816874
539	0.002169991620225678
540	0.002160297760271782
541	0.0021506775834042907
542	0.002141130321305677
543	0.0021316552157308157
544	0.0021222515183488564
545	0.0021129184905880594
546	0.002103655403483429
547	0.002094461537527075
548	0.002085336182521299
549	0.002076278637434311
550	0.002067288210258583
551	0.0020583642178716726
552	0.0020495059858995778
553	0.002040712848582523
554	0.0020319841486431648
555	0.002023319237157039
556	0.0020147174734254335
557	0.0020061782248503787
558	0.001997700866811974
559	0.001989284782547726
560	0.0019809293630341416
561	0.0019726340068702652
562	0.0019643981201633875
563	0.001956221116416604
564	0.0019481024164184203
565	0.0019400414481342484
566	0.0019320376465997696
567	0.0019240904538161275
568	0.0019161993186469638
569	0.0019083636967171659
570	0.001900583050313414
571	0.001892856848286367
572	0.0018851845659545615
573	0.001877565685009901
574	0.0018699996934248174
575	0.0018624860853609104
576	0.0018550243610792137
577	0.00184761402685194
578	0.0018402545948756927
579	0.0018329455831861798
580	0.0018256865155742827
581	0.0018184769215036252
582	0.0018113163360294101
583	0.0018042042997186835
584	0.0017971403585718931
585	0.0017901240639457265
586	0.0017831549724772586
587	0.0017762326460093105
588	0.0017693566515171008
589	0.0017625265610359715
590	0.0017557419515904608
591	0.0017490024051244012
592	0.0017423075084322215
593	0.0017356568530913466
594	0.0017290500353956875
595	0.001722486656290218
596	0.00171596632130662
597	0.0017094886404999175
598	0.0017030532283861665
599	0.0016966597038811579
600	0.0016903076902400657
601	0.0016839968149980542
602	0.0016777267099118687
603	0.0016714970109023342
604	0.001665307357997753
605	0.0016591573952782163
606	0.0016530467708207816
607	0.0016469751366455145
608	0.0016409421486624069
609	0.0016349474666190824
610	0.0016289907540493393
611	0.0016230716782225131
612	0.0016171899100935914
613	0.0016113451242541468
614	0.001605536998884008
615	0.0015997652157036537
616	0.0015940294599273912
617	0.0015883294202172406
618	0.0015826647886374849
619	0.0015770352606099872
620	0.0015714405348701487
621	0.001565880313423531
622	0.001560354301503173
623	0.001554862207527546
624	0.0015494037430591023
625	0.001543978622763558
626	0.0015385865643696383
627	0.0015332272886296096
628	0.0015279005192802223
629	0.0015226059830043851
630	0.0015173434093933248
631	0.0015121125309093908
632	0.0015069130828492898
633	0.001501744803308039
634	0.0014966074331432724
635	0.0014915007159402392
636	0.0014864243979771897
637	0.0014813782281913749
638	0.0014763619581454656
639	0.0014713753419945247
640	0.001466418136453424
641	0.0014614901007647641
642	0.0014565909966672466
643	0.0014517205883645354
644	0.0014468786424945103
645	0.0014420649280990421
646	0.0014372792165941563
647	0.001432521281740632
648	0.0014277908996150682
649	0.001423087848581286
650	0.0014184119092622428
651	0.0014137628645122563
652	0.0014091404993896747
653	0.001404544601129951
654	0.001399974959119052
655	0.0013954313648672808
656	0.001390913611983475
657	0.0013864214961495473
658	0.0013819548150953939
659	0.001377513368574169
660	0.0013730969583378963
661	0.0013687053881134314
662	0.001364338463578746
663	0.0013599959923395646
664	0.001355677783906298
665	0.0013513836496713552
666	0.0013471134028866932
667	0.0013428668586417444
668	0.001338643833841619
669	0.0013344441471856191
670	0.0013302676191460183
671	0.0013261140719472131
672	0.0013219833295450478
673	0.0013178752176065441
674	0.0013137895634898035
675	0.001309726196224236
676	0.0013056849464910827
677	0.0013016656466041366
678	0.001297668130490794
679	0.0012936922336732846
680	0.0012897377932502563
681	0.0012858046478785327
682	0.0012818926377551256
683	0.0012780016045995143
684	0.0012741313916361519
685	0.0012702818435772094
686	0.001266452806605556
687	0.0012626441283579088
688	0.0012588556579083325
689	0.0012550872457518256
690	0.0012513387437881954
691	0.001247610005306156
692	0.001243900884967573
693	0.0012402112387920009
694	0.0012365409241413474
695	0.0012328897997047922
696	0.0012292577254838716
697	0.0012256445627777896
698	0.0012220501741688837
699	0.0012184744235083011
700	0.001214917175901886
701	0.0012113782976961869
702	0.0012078576564647219
703	0.001204355120994361
704	0.001200870561271895
705	0.0011974038484708455
706	0.0011939548549383095
707	0.0011905234541821337
708	0.0011871095208581166
709	0.0011837129307574522
710	0.001180333560794332
711	0.0011769712889936374
712	0.0011736259944789018
713	0.0011702975574603214
714	0.0011669858592229557
715	0.0011636907821151216
716	0.0011604122095368488
717	0.0011571500259285575
718	0.0011539041167598354
719	0.0011506743685183649
720	0.001147460668699018
721	0.0011442629057930274
722	0.0011410809692773527
723	0.0011379147496041616
724	0.0011347641381903994
725	0.0011316290274075832
726	0.0011285093105716157
727	0.001125404881932801
728	0.0011223156366659357
729	0.0011192414708605862
730	0.0011161822815113883
731	0.0011131379665085832
732	0.0011101084246285657
733	0.0011070935555246
734	0.0011040932597176536
735	0.0011011074385873332
736	0.001098135994362918
737	0.0010951788301145071
738	0.001092235849744312
739	0.0010893069579779823
740	0.0010863920603561166
741	0.0010834910632258115
742	0.0010806038737323628
743	0.0010777303998110068
744	0.0010748705501788442
745	0.001072024234326774
746	0.0010691913625115981
747	0.0010663718457481536
748	0.0010635655958015958
749	0.0010607725251797465
750	0.0010579925471255263
751	0.0010552255756095094
752	0.001052471525322517
753	0.001049730311668348
754	0.0010470018507565651
755	0.0010442860593953853
756	0.0010415828550846204
757	0.0010388921560087589
758	0.0010362138810300764
759	0.0010335479496818246
760	0.0010308942821615759
761	0.0010282527993245314
762	0.001025623422677006
763	0.0010230060743699314
764	0.001020400677192463
765	0.0010178071545656519
766	0.0010152254305361718
767	0.0010126554297701605
768	0.001010097077547096
769	0.0010075502997537596
770	0.001005015022878258
771	0.001002491174004131
772	9.999786808045142E-4

Valores de prueba
Entrada	Salida
1.0 1.0 1.0 	0.9944942732706193 
1.0 0.0 0.0 	0.037675777906834566 
1.0 1.0 0.0 	0.9831823077509532 
1.0 0.0 1.0 	0.98364930211515 
