Nombre: XOR
Tasa de aprendizaje: 0.5
Tasa de variación: 0.2
Épocas: 4837
Capa oculta: 5

Épocas	Error
250	0.9930205995871794
251	0.9928246975414111
252	0.9926224719783879
253	0.992413688251192
254	0.9921981026106772
255	0.9919754618774786
256	0.99174550310691
257	0.9915079532471961
258	0.9912625287915617
259	0.9910089354248061
260	0.990746867665083
261	0.9904760085017279
262	0.9901960290300957
263	0.9899065880844968
264	0.9896073318704738
265	0.9892978935978008
266	0.9889778931157602
267	0.9886469365524206
268	0.988304615959822
269	0.987950508967169
270	0.9875841784443413
271	0.9872051721782295
272	0.9868130225646397
273	0.9864072463187243
274	0.9859873442071418
275	0.9855528008053721
276	0.9851030842838641
277	0.9846376462269306
278	0.9841559214885356
279	0.9836573280893651
280	0.9831412671597831
281	0.982607122933504
282	0.982054262796994
283	0.9814820373998145
284	0.9808897808312583
285	0.9802768108687734
286	0.9796424293037604
287	0.9789859223503904
288	0.9783065611431105
289	0.9776036023284784
290	0.9768762887568818
291	0.9761238502795615
292	0.9753455046561684
293	0.9745404585777984
294	0.973707908810131
295	0.9728470434608656
296	0.9719570433751635
297	0.9710370836622216
298	0.9700863353554234
299	0.9691039672077647
300	0.9680891476233866
301	0.9670410467250913
302	0.9659588385566713
303	0.9648417034177215
304	0.9636888303273636
305	0.9624994196119575
306	0.9612726856104419
307	0.9600078594894232
308	0.9587041921585349
309	0.957360957274916
310	0.9559774543239574
311	0.9545530117617071
312	0.9530869902025731
313	0.9515787856342284
314	0.9500278326399185
315	0.9484336076067668
316	0.9467956318971642
317	0.945113474958988
318	0.9433867573492356
319	0.9416151536447397
320	0.9397983952129861
321	0.9379362728157138
322	0.936028639017987
323	0.9340754103758171
324	0.9320765693761841
325	0.9300321661045095
326	0.9279423196162457
327	0.9258072189912768
328	0.923627124052275
329	0.9214023657309746
330	0.9191333460695117
331	0.9168205378474701
332	0.9144644838290261
333	0.9120657956285578
334	0.9096251521971875
335	0.9071432979369195
336	0.9046210404532239
337	0.9020592479610683
338	0.8994588463633812
339	0.8968208160247584
340	0.8941461882667456
341	0.891436041614269
342	0.8886914978256294
343	0.885913717740902
344	0.8831038969855881
345	0.8802632615678476
346	0.8773930634086713
347	0.8744945758448421
348	0.8715690891445467
349	0.8686179060749973
350	0.8656423375604421
351	0.8626436984675152
352	0.8596233035529931
353	0.8565824636067628
354	0.8535224818201701
355	0.8504446504069442
356	0.8473502475006689
357	0.8442405343492486
358	0.8411167528231462
359	0.8379801232503035
360	0.8348318425866698
361	0.831673082927211
362	0.8285049903581734
363	0.8253286841472534
364	0.8221452562642754
365	0.8189557712209675
366	0.8157612662145468
367	0.8125627515560996
368	0.8093612113611935
369	0.8061576044768825
370	0.8029528656162321
371	0.7997479066688329
372	0.7965436181534503
373	0.7933408707771088
374	0.7901405170634954
375	0.7869433930127139
376	0.7837503197541046
377	0.7805621051541455
378	0.7773795453423734
379	0.7742034261198217
380	0.7710345242166916
381	0.767873608368801
382	0.7647214401858038
383	0.7615787747881522
384	0.7584463611942461
385	0.7553249424440782
386	0.7522152554508268
387	0.7491180305771732
388	0.746033990938492
389	0.7429638514403184
390	0.739908317562558
391	0.7368680839075722
392	0.7338438325334712
393	0.7308362310975608
394	0.7278459308378031
395	0.7248735644223331
396	0.7219197436984717
397	0.7189850573732737
398	0.7160700686574589
399	0.7131753129036648
400	0.7103012952683576
401	0.7074484884245512
402	0.7046173303498144
403	0.7018082222109813
404	0.6990215263636639
405	0.6962575644811881
406	0.6935166158240507
407	0.6907989156575465
408	0.6881046538218973
409	0.6854339734561294
410	0.6827869698741565
411	0.6801636895890375
412	0.6775641294793028
413	0.6749882360894836
414	0.6724359050556606
415	0.6699069806458717
416	0.6674012554046121
417	0.6649184698904049
418	0.6624583124954678
419	0.6600204193368356
420	0.6576043742089056
421	0.6552097085881816
422	0.652835901682018
423	0.6504823805143537
424	0.6481485200427481
425	0.6458336433024885
426	0.6435370215750741
427	0.6412578745799935
428	0.6389953706903782
429	0.6367486271747899
430	0.6345167104690979
431	0.6322986364840597
432	0.6300933709558152
433	0.6278998298480446
434	0.6257168798159317
435	0.6235433387433126
436	0.6213779763654472
437	0.6192195149906397
438	0.6170666303344452
439	0.6149179524803893
440	0.6127720669809174
441	0.6106275161116964
442	0.6084828002913503
443	0.6063363796772137
444	0.6041866759457678
445	0.6020320742640622
446	0.599870925455714
447	0.5977015483620736
448	0.5955222323959598
449	0.5933312402821656
450	0.5911268109758394
451	0.5889071627470971
452	0.5866704964179906
453	0.584414998736465
454	0.5821388458713715
455	0.5798402070131552
456	0.5775172480665678
457	0.5751681354248066
458	0.5727910398187211
459	0.570384140240113
460	0.5679456279444105
461	0.5654737105448139
462	0.5629666162169337
463	0.5604225980395309
464	0.5578399385026062
465	0.5552169542182819
466	0.5525520008720926
467	0.5498434784520461
468	0.5470898367897314
469	0.5442895814417003
470	0.5414412799302517
471	0.5385435683508141
472	0.5355951583386703
473	0.5325948443713256
474	0.5295415113650813
475	0.5264341425060869
476	0.5232718272381514
477	0.5200537693127728
478	0.5167792947919542
479	0.513447859882207
480	0.510059058469223
481	0.5066126292175409
482	0.503108462098376
483	0.4995466042117248
484	0.4959272647758554
485	0.49225081916807945
486	0.4885178119149397
487	0.48472895854713327
488	0.48088514625408585
489	0.4769874332944603
490	0.4730370471414003
491	0.46903538136429523
492	0.4649839912716957
493	0.4608845883620834
494	0.456739033649935
495	0.4525493299534129
496	0.44831761324661684
497	0.44404614319323776
498	0.4397372929894234
499	0.4353935386514046
500	0.43101744788791013
501	0.4266116686984992
502	0.42217891783681666
503	0.41772196927251404
504	0.41324364277747855
505	0.40874679275137454
506	0.4042342973887311
507	0.3997090482753545
508	0.3951739404861996
509	0.39063186324051163
510	0.38608569115356883
511	0.3815382761082219
512	0.3769924397541332
513	0.3724509666285621
514	0.3679165978801657
515	0.3633920255667895
516	0.35887988748996685
517	0.3543827625228171
518	0.34990316638441804
519	0.3454435478123792
520	0.3410062850861954
521	0.3365936828567679
522	0.3322079692420032
523	0.3278512931542629
524	0.32352572183230816
525	0.31923323855784996
526	0.3149757405444715
527	0.31075503699417883
528	0.3065728473237825
529	0.302430799569425
530	0.2983304289825909
531	0.29427317683471454
532	0.2902603894498896
533	0.2862933174861987
534	0.28237311548581745
535	0.27850084171243306
536	0.2746774582917907
537	0.27090383166753956
538	0.267180733380213
539	0.26350884117236884
540	0.2598887404178848
541	0.2563209258683561
542	0.252805803704681
543	0.2493436938774278
544	0.24593483271557012
545	0.24257937577978775
546	0.2392774009337963
547	0.23602891160514272
548	0.23283384020558398
549	0.22969205168051512
550	0.2266033471569082
551	0.22356746765978158
552	0.2205840978682773
553	0.21765286988390062
554	0.21477336698528487
555	0.21194512734591325
556	0.2091676476934697
557	0.20644038689183805
558	0.20376276942916427
559	0.2011341887977737
560	0.19855401075405735
561	0.1960215764486712
562	0.19353620541949013
563	0.19109719844172277
564	0.1887038402313817
565	0.1863554019999445
566	0.1840511438594851
567	0.18179031707885265
568	0.17957216619259006
569	0.1773959309652465
570	0.17526084821454876
571	0.17316615349756623
572	0.1711110826645505
573	0.1690948732855458
574	0.16711676595519884
575	0.1651760054814102
576	0.16327184196362116
577	0.16140353176659294
578	0.15957033839555476
579	0.1577715332785394
580	0.1560063964616493
581	0.15427421722286228
582	0.15257429460983477
583	0.15090593790698084
584	0.1492684670369068
585	0.14766121290107345
586	0.14608351766433222
587	0.14453473498776537
588	0.1430142302140185
589	0.14152138050909754
590	0.1400555749643668
591	0.13861621466226626
592	0.13720271270904502
593	0.13581449423759823
594	0.1344509963832913
595	0.13311166823545315
596	0.13179597076704164
597	0.13050337674479282
598	0.1292333706220058
599	0.12798544841594628
600	0.1267591175717008
601	0.12555389681417134
602	0.12436931598976117
603	0.12320491589917681
604	0.12206024812265426
605	0.12093487483880097
606	0.1198283686381456
607	0.1187403123323897
608	0.11767029876026372
609	0.11661793059080744
610	0.11558282012481792
611	0.1145645890951356
612	0.1135628684663726
613	0.11257729823462576
614	0.11160752722766337
615	0.11065321290601741
616	0.10971402116536963
617	0.10878962614057608
618	0.1078797100116293
619	0.1069839628118273
620	0.10610208223837977
621	0.10523377346565412
622	0.10437874896123255
623	0.10353672830493077
624	0.10270743801090006
625	0.10189061135291722
626	0.10108598819294645
627	0.10029331481303966
628	0.09951234375062573
629	0.09874283363722679
630	0.09798454904062409
631	0.09723726031048818
632	0.0965007434274738
633	0.09577477985577468
634	0.09505915639912207
635	0.09435366506020673
636	0.09365810290349409
637	0.09297227192140033
638	0.09229597890378996
639	0.09162903531075109
640	0.09097125714860374
641	0.09032246484908864
642	0.0896824831516852
643	0.08905114098900493
644	0.08842827137520091
645	0.08781371129733738
646	0.08720730160965863
647	0.08660888693069851
648	0.08601831554316684
649	0.085435439296554
650	0.08486011351239142
651	0.08429219689210503
652	0.08373155142740153
653	0.08317804231312671
654	0.08263153786253342
655	0.08209190942490047
656	0.08155903130544191
657	0.08103278068744905
658	0.08051303755660581
659	0.07999968462742062
660	0.07949260727171949
661	0.07899169344914428
662	0.07849683363960125
663	0.07800792077760775
664	0.07752485018848503
665	0.07704751952634413
666	0.07657582871381742
667	0.07610967988348569
668	0.07564897732095213
669	0.07519362740951833
670	0.07474353857641602
671	0.0742986212405494
672	0.07385878776170582
673	0.07342395239119213
674	0.07299403122385606
675	0.07256894215145133
676	0.0721486048173089
677	0.07173294057227599
678	0.07132187243188512
679	0.07091532503471924
680	0.07051322460193526
681	0.07011549889791482
682	0.06972207719200743
683	0.06933289022133489
684	0.0689478701546252
685	0.06856695055704659
686	0.0681900663560113
687	0.06781715380792137
688	0.06744815046582879
689	0.06708299514798187
690	0.06672162790723415
691	0.06636399000128773
692	0.06601002386374911
693	0.06565967307597166
694	0.06531288233966276
695	0.0649695974502326
696	0.06462976527086425
697	0.06429333370728095
698	0.06396025168319401
699	0.06363046911640806
700	0.06330393689556706
701	0.06298060685752005
702	0.06266043176529101
703	0.062343365286632854
704	0.06202936197315062
705	0.061718377239976197
706	0.06141036734597836
707	0.061105289374494255
708	0.06080310121456496
709	0.06050376154266278
710	0.06020722980489454
711	0.05991346619966809
712	0.059622431660808085
713	0.059334087841109204
714	0.059048397096312925
715	0.05876532246949667
716	0.05848482767586374
717	0.05820687708792206
718	0.05793143572104053
719	0.057658469219373565
720	0.05738794384214188
721	0.05711982645026018
722	0.056854084493302634
723	0.0565906859967953
724	0.05632959954982729
725	0.056070794292971654
726	0.05581423990650705
727	0.05555990659893191
728	0.05530776509576363
729	0.05505778662861342
730	0.054809942924530876
731	0.05456420619560993
732	0.0543205491288488
733	0.05407894487625765
734	0.05383936704520667
735	0.053601789689008195
736	0.053366187297726714
737	0.053132534789209804
738	0.0529008075003353
739	0.05267098117846719
740	0.05244303197311621
741	0.052216936427798656
742	0.05199267147208849
743	0.051770214413856944
744	0.05154954293169596
745	0.05133063506751902
746	0.051113469219335655
747	0.0508980241341944
748	0.05068427890129086
749	0.05047221294523471
750	0.05026180601947326
751	0.05005303819986613
752	0.049845889878408364
753	0.04964034175709656
754	0.04943637484193585
755	0.04923397043708272
756	0.049033110139121636
757	0.048833775831469764
758	0.04863594967890987
759	0.04843961412224407
760	0.048244751873068877
761	0.048051345908666214
762	0.04785937946700858
763	0.0476688360418744
764	0.04747969937807282
765	0.04729195346677175
766	0.04710558254093063
767	0.04692057107083179
768	0.04673690375971031
769	0.0465545655394782
770	0.04637354156654214
771	0.046193817217711035
772	0.04601537808619201
773	0.04583820997767239
774	0.04566229890648573
775	0.04548763109185907
776	0.04531419295424094
777	0.045141971111706314
778	0.04497095237643809
779	0.04480112375128232
780	0.044632472426376024
781	0.04446498577584545
782	0.04429865135457289
783	0.0441334568950313
784	0.04396939030418361
785	0.04380643966044697
786	0.04364459321071903
787	0.04348383936746462
788	0.043324166705863205
789	0.043165563961012995
790	0.04300802002519345
791	0.042851523945181436
792	0.04269606491962283
793	0.04254163229645612
794	0.04238821557038808
795	0.04223580438041942
796	0.042084388507420335
797	0.041933957871753184
798	0.04178450253094269
799	0.04163601267739209
800	0.04148847863614388
801	0.041341890862684326
802	0.04119623994079074
803	0.041051516580421055
804	0.04090771161564338
805	0.04076481600260633
806	0.04062282081754778
807	0.040481717254842293
808	0.040341496625085335
809	0.04020215035321421
810	0.04006366997666466
811	0.03992604714356229
812	0.039789273610947896
813	0.039653341243036294
814	0.03951824200950778
815	0.03938396798383109
816	0.03925051134161819
817	0.03911786435900869
818	0.03898601941108494
819	0.038854968970315595
820	0.03872470560502814
821	0.038595221977909266
822	0.038466510844532356
823	0.038338565051911994
824	0.03821137753708448
825	0.03808494132571393
826	0.03795924953072345
827	0.03783429535095125
828	0.03771007206982964
829	0.03758657305408918
830	0.03746379175248425
831	0.03734172169454239
832	0.037220356489334847
833	0.03709968982426921
834	0.036979715463903065
835	0.03686042724877839
836	0.03674181909427634
837	0.03662388498949179
838	0.03650661899612726
839	0.03639001524740633
840	0.03627406794700528
841	0.036158771368003835
842	0.036044119851852366
843	0.03593010780735867
844	0.035816729709690465
845	0.035703980099395446
846	0.03559185358143781
847	0.035480344824251095
848	0.03536944855880696
849	0.035259159577699165
850	0.035149472734243854
851	0.0350403829415939
852	0.03493188517186815
853	0.03482397445529589
854	0.034716645879374335
855	0.034609894588041104
856	0.03450371578085973
857	0.03439810471221838
858	0.03429305669054272
859	0.03418856707752027
860	0.03408463128733863
861	0.03398124478593546
862	0.03387840309026112
863	0.033776101767552365
864	0.03367433643461923
865	0.033573102757142065
866	0.033472396448980805
867	0.0333722132714949
868	0.033272549032874556
869	0.033173399587482076
870	0.03307476083520459
871	0.03297662872081635
872	0.03287899923335184
873	0.032781868405488274
874	0.03268523231293861
875	0.03258908707385333
876	0.03249342884823255
877	0.03239825383734709
878	0.03230355828316849
879	0.03220933846780834
880	0.03211559071296624
881	0.032022311379387006
882	0.03192949686632517
883	0.03183714361101951
884	0.03174524808817458
885	0.03165380680945064
886	0.031562816322962206
887	0.031472273212783924
888	0.03138217409846362
889	0.03129251563454435
890	0.031203294510092676
891	0.031114507448234734
892	0.03102615120569988
893	0.030938222572370642
894	0.030850718370840392
895	0.03076363545597765
896	0.030676970714497074
897	0.03059072106453714
898	0.030504883455244453
899	0.030419454866364517
900	0.030334432307838596
901	0.030249812819407182
902	0.0301655934702196
903	0.03008177135844904
904	0.029998343610914312
905	0.02991530738270727
906	0.029832659856825355
907	0.029750398243810778
908	0.029668519781394613
909	0.02958702173414667
910	0.029505901393130588
911	0.02942515607556444
912	0.02934478312448637
913	0.029264779908425638
914	0.029185143821078435
915	0.029105872280989115
916	0.029026962731235683
917	0.028948412639120794
918	0.028870219495867207
919	0.02879238081631782
920	0.02871489413864053
921	0.028637757024037647
922	0.028560967056459365
923	0.0284845218423224
924	0.02840841901023203
925	0.02833265621070917
926	0.02825723111592123
927	0.02818214141941723
928	0.028107384835866972
929	0.028032959100804167
930	0.027958861970373502
931	0.027885091221081654
932	0.027811644649552113
933	0.02773852007228339
934	0.027665715325411795
935	0.02759322826447671
936	0.027521056764190418
937	0.027449198718210832
938	0.02737765203891797
939	0.0273064146571938
940	0.027235484522205342
941	0.027164859601191117
942	0.027094537879250823
943	0.02702451735913851
944	0.02695479606105812
945	0.026885372022463137
946	0.026816243297858318
947	0.026747407958605182
948	0.02667886409272988
949	0.026610609804734404
950	0.02654264321541015
951	0.026474962461654792
952	0.026407565696291668
953	0.026340451087891664
954	0.026273616820598145
955	0.026207061093954542
956	0.026140782122733755
957	0.026074778136771292
958	0.026009047380799753
959	0.025943588114286573
960	0.025878398611273702
961	0.02581347716021982
962	0.02574882206384505
963	0.025684431638977566
964	0.02562030421640281
965	0.02555643814071472
966	0.025492831770169196
967	0.025429483476539793
968	0.02536639164497529
969	0.02530355467385959
970	0.025240970974673396
971	0.025178638971858104
972	0.0251165571026815
973	0.025054723817105478
974	0.024993137577655578
975	0.024931796859292595
976	0.024870700149285413
977	0.024809845947086694
978	0.02474923276420903
979	0.02468885912410411
980	0.02462872356204266
981	0.02456882462499632
982	0.0245091608715216
983	0.024449730871644662
984	0.02439053320674841
985	0.024331566469460695
986	0.024272829263544272
987	0.0242143202037883
988	0.024156037915900784
989	0.024097981036403593
990	0.02404014821252752
991	0.023982538102109964
992	0.02392514937349318
993	0.023867980705424247
994	0.023811030786956334
995	0.023754298317351114
996	0.02369778200598265
997	0.023641480572242548
998	0.023585392745446
999	0.023529517264739536
1000	0.023473852879009754
1001	0.023418398346792917
1002	0.023363152436186356
1003	0.02330811392476038
1004	0.023253281599471685
1005	0.023198654256577758
1006	0.023144230701551978
1007	0.02309000974900078
1008	0.023035990222580446
1009	0.022982170954916156
1010	0.022928550787521342
1011	0.022875128570718203
1012	0.022821903163559344
1013	0.022768873433749927
1014	0.022716038257571354
1015	0.02266339651980535
1016	0.02261094711365915
1017	0.0225586889406917
1018	0.022506620910740294
1019	0.022454741941848717
1020	0.022403050960195535
1021	0.02235154690002371
1022	0.022300228703570797
1023	0.022249095320999925
1024	0.02219814571033175
1025	0.022147378837376847
1026	0.022096793675669125
1027	0.0220463892064
1028	0.021996164418353104
1029	0.021946118307839633
1030	0.021896249878635025
1031	0.021846558141915433
1032	0.02179704211619542
1033	0.021747700827266417
1034	0.021698533308135474
1035	0.021649538598964756
1036	0.021600715747012035
1037	0.021552063806571188
1038	0.021503581838913873
1039	0.02145526891223138
1040	0.021407124101577555
1041	0.021359146488811744
1042	0.02131133516254279
1043	0.021263689218073305
1044	0.021216207757344674
1045	0.021168889888882526
1046	0.02112173472774272
1047	0.021074741395457845
1048	0.021027909019984595
1049	0.02098123673565097
1050	0.020934723683104655
1051	0.0208883690092616
1052	0.020842171867254906
1053	0.020796131416384776
1054	0.020750246822068247
1055	0.020704517255789902
1056	0.020658941895052872
1057	0.020613519923330235
1058	0.020568250530016968
1059	0.020523132910382214
1060	0.02047816626552224
1061	0.02043334980231364
1062	0.020388682733366772
1063	0.020344164276980076
1064	0.020299793657094476
1065	0.02025557010324826
1066	0.020211492850532364
1067	0.020167561139546167
1068	0.020123774216353533
1069	0.02008013133243918
1070	0.02003663174466573
1071	0.019993274715230734
1072	0.01995005951162456
1073	0.019906985406588057
1074	0.019864051678071152
1075	0.019821257609191387
1076	0.01977860248819308
1077	0.01973608560840655
1078	0.019693706268208155
1079	0.019651463770980076
1080	0.019609357425070976
1081	0.019567386543756532
1082	0.019525550445200813
1083	0.01948384845241737
1084	0.019442279893231197
1085	0.019400844100240698
1086	0.019359540410780085
1087	0.01931836816688194
1088	0.019277326715240344
1089	0.019236415407174044
1090	0.019195633598590292
1091	0.019154980649948212
1092	0.0191144559262234
1093	0.01907405879687247
1094	0.01903378863579732
1095	0.01899364482131062
1096	0.018953626736100907
1097	0.018913733767198418
1098	0.018873965305940446
1099	0.018834320747938144
1100	0.018794799493042545
1101	0.018755400945311165
1102	0.01871612451297524
1103	0.01867696960840685
1104	0.01863793564808618
1105	0.018599022052569546
1106	0.018560228246457165
1107	0.018521553658361445
1108	0.018482997720875492
1109	0.018444559870541888
1110	0.018406239547821446
1111	0.01836803619706268
1112	0.018329949266471156
1113	0.018291978208079263
1114	0.018254122477715847
1115	0.01821638153497694
1116	0.018178754843195494
1117	0.018141241869412572
1118	0.018103842084347798
1119	0.01806655496237082
1120	0.018029379981472228
1121	0.017992316623235336
1122	0.017955364372807783
1123	0.017918522718873744
1124	0.017881791153625787
1125	0.017845169172737416
1126	0.017808656275335826
1127	0.017772251963974486
1128	0.017735955744606253
1129	0.017699767126556725
1130	0.017663685622497528
1131	0.017627710748420063
1132	0.017591842023609222
1133	0.017556078970617648
1134	0.017520421115239798
1135	0.017484867986486564
1136	0.017449419116559714
1137	0.017414074040826923
1138	0.017378832297796663
1139	0.017343693429093587
1140	0.017308656979433606
1141	0.017273722496600002
1142	0.017238889531418743
1143	0.01720415763773478
1144	0.017169526372388045
1145	0.017134995295189734
1146	0.017100563968899037
1147	0.0170662319591997
1148	0.017031998834676893
1149	0.016997864166794337
1150	0.016963827529871526
1151	0.016929888501061006
1152	0.016896046660326253
1153	0.01686230159041901
1154	0.01682865287685765
1155	0.016795100107904894
1156	0.016761642874546394
1157	0.01672828077046885
1158	0.016695013392038834
1159	0.016661840338281476
1160	0.016628761210859305
1161	0.01659577561405145
1162	0.016562883154732845
1163	0.016530083442353554
1164	0.016497376088918467
1165	0.016464760708966922
1166	0.01643223691955258
1167	0.016399804340223433
1168	0.01636746259300218
1169	0.016335211302366138
1170	0.016303050095228262
1171	0.01627097860091733
1172	0.016238996451159005
1173	0.016207103280056562
1174	0.01617529872407217
1175	0.016143582422007953
1176	0.016111954014987474
1177	0.016080413146437114
1178	0.016048959462067903
1179	0.016017592609857155
1180	0.015986312240030495
1181	0.015955118005043893
1182	0.015924009559565907
1183	0.015892986560460082
1184	0.01586204866676731
1185	0.015831195539688526
1186	0.015800426842567532
1187	0.01576974224087377
1188	0.015739141402185425
1189	0.01570862399617258
1190	0.015678189694580413
1191	0.015647838171212788
1192	0.015617569101915654
1193	0.015587382164560749
1194	0.015557277039029356
1195	0.015527253407196384
1196	0.015497310952914303
1197	0.015467449361997314
1198	0.01543766832220569
1199	0.015407967523230164
1200	0.015378346656676508
1201	0.01534880541605016
1202	0.01531934349674101
1203	0.015289960596008404
1204	0.015260656412965914
1205	0.015231430648566793
1206	0.015202283005588986
1207	0.015173213188620636
1208	0.015144220904045496
1209	0.015115305860028523
1210	0.015086467766501611
1211	0.015057706335149478
1212	0.015029021279395538
1213	0.01500041231438782
1214	0.01497187915698547
1215	0.014943421525744557
1216	0.01491503914090485
1217	0.01488673172437606
1218	0.014858498999724563
1219	0.014830340692159938
1220	0.014802256528521898
1221	0.014774246237267183
1222	0.014746309548456484
1223	0.0147184461937416
1224	0.014690655906352715
1225	0.014662938421085594
1226	0.01463529347428904
1227	0.014607720803852423
1228	0.01458022014919328
1229	0.014552791251245142
1230	0.014525433852445053
1231	0.014498147696721857
1232	0.014470932529483806
1233	0.014443788097607083
1234	0.014416714149423575
1235	0.014389710434709506
1236	0.014362776704673612
1237	0.014335912711945726
1238	0.014309118210565318
1239	0.014282392955970079
1240	0.014255736704984848
1241	0.014229149215810272
1242	0.014202630248011881
1243	0.01417617956250903
1244	0.014149796921564064
1245	0.01412348208877143
