Nombre: AND
Tasa de aprendizaje: 0.5
Tasa de variación: 0.2
Épocas: 841
Capa oculta: 5

Épocas	Error
155	0.06053853318049203
156	0.059047602224317264
157	0.05760076016755853
158	0.05619748315687609
159	0.05483714740516191
160	0.053519034234606015
161	0.05224233714045948
162	0.051006170467437134
163	0.04980957926310213
164	0.04865154987381237
165	0.04753102087426925
166	0.04644689396552244
167	0.04539804453217465
168	0.044383331611507745
169	0.04340160709015657
170	0.04245172400369692
171	0.04153254386821249
172	0.040642943018806374
173	0.03978181796735404
174	0.03894808982056544
175	0.03814070782019221
176	0.0373586520808989
177	0.03660093560901498
178	0.035866605688246324
179	0.03515474471755407
180	0.03446447058280827
181	0.03379493663835511
182	0.03314533136801046
183	0.03251487778778052
184	0.031902832645241394
185	0.03130848546330051
186	0.030731157469232336
187	0.030170200443567757
188	0.0296249955176952
189	0.02909495194393879
190	0.02857950585740575
191	0.028078119045020687
192	0.027590277733846855
193	0.02711549140798319
194	0.026653291660971922
195	0.026203231088698004
196	0.025764882226158185
197	0.025337836530178133
198	0.02492170340911127
199	0.024516109299729538
200	0.024120696790872115
201	0.023735123792928848
202	0.0233590627518683
203	0.02299219990625712
204	0.02263423458553673
205	0.02228487854770861
206	0.021943855354516643
207	0.021610899782195922
208	0.021285757265866085
209	0.020968183375684256
210	0.020657943322924154
211	0.02035481149421423
212	0.020058571012241105
213	0.019769013321305644
214	0.0194859377961999
215	0.019209151372958866
216	0.01893846820012199
217	0.018673709309222807
218	0.018414702303303155
219	0.018161281062324768
220	0.017913285464423723
221	0.017670561122022328
222	0.017432959131878423
223	0.017200335838213066
224	0.016972552608116077
225	0.016749475618482404
226	0.01653097565378275
227	0.016316927914019553
228	0.016107211832262828
229	0.01590171090120131
230	0.015700312508182365
231	0.015502907778249395
232	0.015309391424718068
233	0.015119661606862924
234	0.014933619794314748
235	0.014751170637794051
236	0.01457222184583181
237	0.01439668406714905
238	0.01422447077838996
239	0.01405549817692096
240	0.013889685078426599
241	0.013726952819050186
242	0.013567225161842205
243	0.013410428207294062
244	0.013256490307748111
245	0.013105341985487746
246	0.012956915854322144
247	0.01281114654449227
248	0.012667970630733555
249	0.012527326563341368
250	0.012389154602093005
251	0.012253396752888963
252	0.012119996706983905
253	0.011988899782684198
254	0.01186005286939658
255	0.01173340437391806
256	0.011608904168863586
257	0.011486503543133113
258	0.011366155154325385
259	0.011247812983009975
260	0.011131432288774563
261	0.01101696956796769
262	0.01090438251306254
263	0.010793629973569672
264	0.010684671918431688
265	0.01057746939983494
266	0.010471984518377431
267	0.010368180389534746
268	0.010266021111368442
269	0.010165471733424776
270	0.010066498226773097
271	0.009969067455136715
272	0.009873147147070464
273	0.00977870586914193
274	0.009685713000074854
275	0.009594138705815634
276	0.009503953915485155
277	0.00941513029818029
278	0.009327640240590953
279	0.009241456825399931
280	0.009156553810434544
281	0.00907290560854028
282	0.008990487268147971
283	0.008909274454507458
284	0.008829243431561665
285	0.008750371044436413
286	0.008672634702521977
287	0.00859601236312402
288	0.008520482515661837
289	0.008446024166393356
290	0.008372616823646751
291	0.008300240483539943
292	0.008228875616169327
293	0.008158503152250385
294	0.008089104470193634
295	0.008020661383599465
296	0.007953156129156766
297	0.0078865713549303
298	0.007820890109023055
299	0.007756095828599448
300	0.007692172329256855
301	0.007629103794732637
302	0.007566874766934782
303	0.007505470136284592
304	0.007444875132360371
305	0.007385075314831481
306	0.00732605656467255
307	0.00726780507564805
308	0.0072103073460576894
309	0.007153550170733859
310	0.0070975206332820505
311	0.007042206098556172
312	0.00698759420536057
313	0.006933672859371032
314	0.006880430226267384
315	0.0068278547250704875
316	0.006775935021676602
317	0.006724660022582872
318	0.006674018868796994
319	0.006624000929925519
320	0.006574595798434368
321	0.006525793284076086
322	0.006477583408478531
323	0.006429956399889241
324	0.006382902688070861
325	0.0063364128993424265
326	0.006290477851761934
327	0.006245088550445519
328	0.006200236183018912
329	0.006155912115197003
330	0.0061121078864872684
331	0.006068815206013272
332	0.006026025948454335
333	0.005983732150097798
334	0.005941926005000279
335	0.00590059986125452
336	0.0058597462173585356
337	0.005819357718683985
338	0.005779427154040424
339	0.005739947452332798
340	0.005700911679309201
341	0.005662313034395938
342	0.00562414484761757
343	0.00558640057659913
344	0.00554907380364808
345	0.005512158232913518
346	0.005475647687620613
347	0.00543953610737762
348	0.005403817545553476
349	0.0053684861667240924
350	0.0053335362441848735
351	0.00529896215752791
352	0.005264758390281693
353	0.005230919527611614
354	0.005197440254079511
355	0.005164315351460417
356	0.00513153969661494
357	0.005099108259415771
358	0.005067016100726442
359	0.005035258370431159
360	0.005003830305514192
361	0.0049727272281871356
362	0.004941944544063121
363	0.004911477740376172
364	0.004881322384244965
365	0.004851474120979145
366	0.0048219286724275655
367	0.004792681835366866
368	0.004763729479929521
369	0.004735067548070132
370	0.004706692052068958
371	0.0046785990730716445
372	0.004650784759664101
373	0.004623245326481793
374	0.004595977052852074
375	0.004568976281469163
376	0.004542239417100556
377	0.004515762925324009
378	0.004489543331294529
379	0.004463577218540347
380	0.00443786122778706
381	0.004412392055809472
382	0.004387166454310056
383	0.004362181228823556
384	0.004337433237646989
385	0.0043129193907942886
386	0.004288636648975111
387	0.0042645820225969844
388	0.004240752570790359
389	0.004217145400455823
390	0.004193757665333048
391	0.004170586565090765
392	0.004147629344437263
393	0.0041248832922510985
394	0.004102345740731028
395	0.004080014064565241
396	0.00405788568011891
397	0.004035958044639921
398	0.004014228655482184
399	0.00399269504934603
400	0.003971354801535495
401	0.0039502055252317175
402	0.003929244870782463
403	0.003908470525006891
404	0.003887880210515701
405	0.0038674716850458707
406	0.003847242740809804
407	0.0038271912038585418
408	0.0038073149334586706
409	0.003787611821482514
410	0.003768079791811404
411	0.0037487167997516564
412	0.0037295208314629498
413	0.0037104899033987677
414	0.0036916220617586987
415	0.0036729153819522733
416	0.00365436796807398
417	0.003635977952389314
418	0.003617743494831582
419	0.0035996627825090697
420	0.0035817340292225532
421	0.0035639554749926504
422	0.00354632538559708
423	0.003528842052117211
424	0.0035115037904942083
425	0.0034943089410938892
426	0.003477255868280803
427	0.0034603429600006575
428	0.00344356862737143
429	0.0034269313042826306
430	0.0034104294470026554
431	0.003394061533794006
432	0.003377826064536276
433	0.0033617215603566632
434	0.0033457465632676865
435	0.0033298996358123757
436	0.0033141793607162112
437	0.003298584340546122
438	0.003283113197376144
439	0.003267764572459559
440	0.0032525371259076417
441	0.0032374295363744848
442	0.0032224405007480732
443	0.0032075687338473566
444	0.0031928129681251223
445	0.003178171953376676
446	0.0031636444564541095
447	0.003149229260986045
448	0.003134925167102734
449	0.0031207309911664666
450	0.0031066455655070504
451	0.003092667738162394
452	0.003078796372623891
453	0.0030650303475867244
454	0.0030513685567048303
455	0.003037809908350451
456	0.003024353325378249
457	0.0030109977448937557
458	0.0029977421180261937
459	0.002984585409705545
460	0.0029715265984436834
461	0.002958564676119574
462	0.002945698647768501
463	0.0029329275313750595
464	0.0029202503576700686
465	0.0029076661699311123
466	0.0028951740237867854
467	0.0028827729870244197
468	0.0028704621394013874
469	0.0028582405724597733
470	0.002846107389344466
471	0.0028340617046243534
472	0.0028221026441169832
473	0.0028102293447161315
474	0.002798440954222624
475	0.002786736631178055
476	0.002775115544701561
477	0.002763576874329419
478	0.002752119809857528
479	0.0027407435511866175
480	0.002729447308170263
481	0.0027182303004655143
482	0.002707091757386151
483	0.002696030917758479
484	0.0026850470297797207
485	0.0026741393508787573
486	0.0026633071475793803
487	0.002652549695365866
488	0.002641866278550839
489	0.002631256190145541
490	0.002620718731732115
491	0.0026102532133382744
492	0.002599858953314031
493	0.0025895352782104885
494	0.00257928152266079
495	0.0025690970292629838
496	0.0025589811484649817
497	0.002548933238451339
498	0.002538952665032037
499	0.0025290388015330777
500	0.0025191910286889723
501	0.002509408734536921
502	0.0024996913143128813
503	0.002490038170349293
504	0.0024804487119745077
505	0.002470922355413895
506	0.002461458523692577
507	0.0024520566465397868
508	0.0024427161602947607
509	0.0024334365078141906
510	0.002424217138381203
511	0.002415057507615847
512	0.0024059570773869486
513	0.002396915315725467
514	0.002387931696739313
515	0.002379005700529415
516	0.0023701368131071594
517	0.0023613245263133294
518	0.0023525683377381068
519	0.002343867750642505
520	0.002335222273881025
521	0.0023266314218255255
522	0.0023180947142903276
523	0.0023096116764585047
524	0.002301181838809305
525	0.002292804737046795
526	0.002284479912029525
527	0.0022762069097014104
528	0.002267985281023627
529	0.0022598145819075805
530	0.0022516943731489413
531	0.0022436242203627095
532	0.0022356036939192706
533	0.0022276323688814464
534	0.0022197098249425447
535	0.0022118356463653307
536	0.00220400942192198
537	0.0021962307448349025
538	0.0021884992127185116
539	0.0021808144275219173
540	0.002173175995472373
541	0.0021655835270197577
542	0.0021580366367817167
543	0.002150534943489824
544	0.002143078069936388
545	0.0021356656429221627
546	0.0021282972932048297
547	0.002120972655448247
548	0.0021136913681724396
549	0.0021064530737043797
550	0.0020992574181294705
551	0.0020921040512437658
552	0.0020849926265068893
553	0.002077922800995695
554	0.002070894235358542
555	0.0020639065937703063
556	0.002056959543888034
557	0.0020500527568072286
558	0.0020431859070188215
559	0.0020363586723667606
560	0.0020295707340061662
561	0.002022821776362182
562	0.0020161114870893707
563	0.0020094395570317103
564	0.002002805680183178
565	0.0019962095536488907
566	0.001989650877606825
567	0.001983129355270076
568	0.001976644692849683
569	0.0019701965995179197
570	0.00196378478737219
571	0.0019574089713994356
572	0.0019510688694409583
573	0.0019447642021578537
574	0.0019384946929968951
575	0.0019322600681568453
576	0.0019260600565553533
577	0.001919894389796248
578	0.001913762802137262
579	0.0019076650304582926
580	0.0019016008142300816
581	0.001895569895483258
582	0.0018895720187779266
583	0.0018836069311736134
584	0.0018776743821996421
585	0.0018717741238259127
586	0.0018659059104341113
587	0.0018600694987893
588	0.0018542646480118694
589	0.0018484911195499908
590	0.0018427486771522559
591	0.001837037086840885
592	0.001831356116885185
593	0.001825705537775402
594	0.0018200851221969344
595	0.0018144946450048892
596	0.001808933883198996
597	0.001803402615898867
598	0.00179790062431954
599	0.00179242769174743
600	0.0017869836035165152
601	0.0017815681469849516
602	0.0017761811115118828
603	0.0017708222884346933
604	0.0017654914710463789
605	0.0017601884545734706
606	0.0017549130361539887
607	0.0017496650148158797
608	0.0017444441914556998
609	0.0017392503688174643
610	0.0017340833514719596
611	0.001728942945796183
612	0.0017238289599531172
613	0.0017187412038717539
614	0.0017136794892274134
615	0.0017086436294222631
616	0.0017036334395661022
617	0.0016986487364574687
618	0.0016936893385648879
619	0.0016887550660084475
620	0.0016838457405415536
621	0.001678961185532964
622	0.0016741012259490348
623	0.0016692656883361765
624	0.0016644544008035968
625	0.0016596671930061721
626	0.001654903896127654
627	0.0016501643428639707
628	0.0016454483674068247
629	0.0016407558054274815
630	0.0016360864940607406
631	0.0016314402718891194
632	0.0016268169789272781
633	0.0016222164566065615
634	0.0016176385477598102
635	0.001613083096606327
636	0.0016085499487370615
637	0.0016040389510999019
638	0.0015995499519852756
639	0.0015950828010118103
640	0.0015906373491122493
641	0.0015862134485195387
642	0.0015818109527530046
643	0.0015774297166048481
644	0.0015730695961266605
645	0.0015687304486161988
646	0.001564412132604276
647	0.0015601145078418715
648	0.0015558374352872973
649	0.0015515807770936645
650	0.001547344396596342
651	0.0015431281583007086
652	0.0015389319278699832
653	0.001534755572113205
654	0.0015305989589733707
655	0.0015264619575157453
656	0.0015223444379162407
657	0.0015182462714500257
658	0.0015141673304802056
659	0.001510107488446651
660	0.0015060666198550032
661	0.0015020446002657448
662	0.0014980413062834592
663	0.0014940566155461957
664	0.001490090406714946
665	0.0014861425594632684
666	0.001482212954467039
667	0.00147830147339431
668	0.0014744079988952747
669	0.0014705324145924217
670	0.0014666746050706761
671	0.001462834455867808
672	0.0014590118534648496
673	0.001455206685276635
674	0.0014514188396425216
675	0.0014476482058171209
676	0.0014438946739612477
677	0.0014401581351328348
678	0.0014364384812781223
679	0.0014327356052227776
680	0.001429049400663279
681	0.001425379762158274
682	0.001421726585120085
683	0.0014180897658063515
684	0.001414469201311707
685	0.0014108647895595741
686	0.0014072764292940628
687	0.0014037040200719484
688	0.0014001474622547705
689	0.001396606657000982
690	0.0013930815062582075
691	0.00138957191275559
692	0.001386077779996234
693	0.001382599012249716
694	0.0013791355145446726
695	0.0013756871926615313
696	0.0013722539531252154
697	0.001368835703198076
698	0.001365432350872762
699	0.0013620438048652446
700	0.0013586699746079376
701	0.0013553107702428228
702	0.0013519661026147294
703	0.0013486358832646402
704	0.0013453200244230772
705	0.001342018439003593
706	0.0013387310405962782
707	0.0013354577434614206
708	0.0013321984625231378
709	0.0013289531133631673
710	0.0013257216122146798
711	0.0013225038759561562
712	0.0013192998221053564
713	0.0013161093688133494
714	0.0013129324348586054
715	0.001309768939641119
716	0.0013066188031766765
717	0.0013034819460910922
718	0.0013003582896145853
719	0.0012972477555761633
720	0.0012941502663981156
721	0.00129106574509051
722	0.0012879941152457923
723	0.0012849353010334302
724	0.00128188922719463
725	0.0012788558190370636
726	0.0012758350024297278
727	0.0012728267037977676
728	0.0012698308501174313
729	0.0012668473689110714
730	0.001263876188242125
731	0.0012609172367102606
732	0.0012579704434464655
733	0.001255035738108284
734	0.0012521130508750284
735	0.0012492023124430838
736	0.0012463034540212523
737	0.0012434164073261576
738	0.0012405411045776629
739	0.0012376774784943747
740	0.001234825462289172
741	0.0012319849896648078
742	0.001229155994809517
743	0.0012263384123927148
744	0.0012235321775606889
745	0.0012207372259324051
746	0.0012179534935952687
747	0.00121518091710104
748	0.0012124194334616613
749	0.0012096689801452548
750	0.001206929495072088
751	0.0012042009166105699
752	0.0012014831835733507
753	0.0011987762352134133
754	0.0011960800112202062
755	0.001193394451715857
756	0.0011907194972513783
757	0.00118805508880292
758	0.0011854011677680967
759	0.0011827576759623059
760	0.0011801245556151158
761	0.0011775017493666636
762	0.001174889200264134
763	0.0011722868517582152
764	0.0011696946476996398
765	0.0011671125323357316
766	0.0011645404503069895
767	0.0011619783466437431
768	0.0011594261667627794
769	0.0011568838564640642
770	0.001154351361927454
771	0.001151828629709431
772	0.0011493156067399696
773	0.001146812240319278
774	0.0011443184781147033
775	0.0011418342681576068
776	0.0011393595588402785
777	0.001136894298912906
778	0.0011344384374804984
779	0.001131991923999986
780	0.001129554708277179
781	0.0011271267404638656
782	0.0011247079710549335
783	0.001122298350885439
784	0.0011198978311278238
785	0.0011175063632890654
786	0.001115123899207886
787	0.0011127503910519781
788	0.0011103857913153116
789	0.0011080300528153926
790	0.00110568312869058
791	0.001103344972397449
792	0.0011010155377081364
793	0.0010986947787077555
794	0.0010963826497918132
795	0.0010940791056636518
796	0.001091784101331907
797	0.0010894975921080222
798	0.0010872195336037735
799	0.0010849498817287883
800	0.0010826885926881174
801	0.0010804356229798407
802	0.0010781909293926715
803	0.0010759544690035912
804	0.0010737261991754943
805	0.0010715060775548905
806	0.0010692940620696163
807	0.0010670901109265205
808	0.0010648941826092392
809	0.0010627062358759718
810	0.0010605262297572326
811	0.0010583541235537146
812	0.0010561898768340697
813	0.0010540334494327913
814	0.0010518848014480554
815	0.0010497438932396649
816	0.0010476106854269032
817	0.0010454851388864979
818	0.0010433672147505753
819	0.0010412568744045951
820	0.0010391540794853797
821	0.001037058791879099
822	0.0010349709737193047
823	0.0010328905873849682
824	0.0010308175954985568
825	0.0010287519609240854
826	0.0010266936467652505
827	0.0010246426163635172
828	0.0010225988332962749
829	0.0010205622613749788
830	0.0010185328646433052
831	0.0010165106073753679
832	0.0010144954540738658
833	0.0010124873694683683
834	0.0010104863185135008
835	0.0010084922663872098
836	0.0010065051784890256
837	0.0010045250204383557
838	0.0010025517580727742
839	0.0010005853574463275
840	9.98625784827889E-4

Valores de prueba
Entrada	Salida
1.0 1.0 1.0 	0.9688084893900304 
1.0 0.0 0.0 	0.005823522321735223 
1.0 1.0 0.0 	0.022123134800194604 
1.0 0.0 1.0 	0.02238291156004065 
